NJE783G,1461974426000,1.681949,41.133083,30000,0,343.0272727,262.8728006,0,0,7553712,LEBL,LEMD
IBE3123,1461974428000,-3.560527,40.758427,6600,100100000,214.7540593,186.0655098,0,0,7553669,LEBL,LEMD
DLH1806,1461974429000,-2.36961,40.450226,20900,0,322.2236844,300.9218775,0,0,7553680,LEBL,LEMD
AUI5CD,1461974429000,-0.241867,40.903133,27000,0,358.6511309,254.8625476,0,0,7553697,LEBL,LEMD
AEA008,1461974429000,-2.570486,40.831524,15600,0,333.728141,283.1128177,0,0,7553676,LEBL,LEMD
KLM1707,1461974430000,0.207726,40.967293,31000,0,374.6159188,263.2041863,0,0,7553702,LEBL,LEMD
AFR1400,1461974430000,0.126559,40.829578,33000,0,362.8795004,259.8694988,0,0,7553698,LEBL,LEMD
VLG103D,1461974431000,0.628974,41.046497,29000,0,371.6896814,260.8622812,0,0,7553706,LEBL,LEMD
