AEA008,1461974439000,-2.590091,40.835144,15400,0,334.6221346,283.8611265,0,0,7553676,LEBL,LEMD
DLH1806,1461974439000,-2.387227,40.456909,20800,100000,328.642556,292.4516964,0,0,7553680,LEBL,LEMD
AUI5CD,1461974439000,-0.263397,40.898689,27000,0,370.2655275,254.739096,0,0,7553697,LEBL,LEMD
AFR1400,1461974440000,0.104389,40.82653,33000,0,362.3638145,259.6951672,0,0,7553698,LEBL,LEMD
KLM1707,1461974440000,0.18463,40.965168,31000,0,373.2353337,263.0518967,0,0,7553702,LEBL,LEMD
VLG103D,1461974441000,0.606023,41.043774,29000,0,372.9114214,261.1009703,0,0,7553706,LEBL,LEMD
NJE783G,1461974441000,1.649687,41.130032,30300,0,346.5485713,262.9240556,0,0,7553712,LEBL,LEMD
IBE3123,1461974443000,-3.560094,40.744743,6400,0,179.4734045,181.0351709,0,0,7553669,LEBL,LEMD
