IBE3123,1461974433000,-3.560204,40.753735,6500,100000,203.1066611,177.0148272,0,0,7553669,LEBL,LEMD
AUI5CD,1461974434000,-0.252465,40.900944,27000,0,358.9747449,254.7192218,0,0,7553697,LEBL,LEMD
DLH1806,1461974434000,-2.377993,40.454006,20900,100100000,320.5387784,300.6522805,0,0,7553680,LEBL,LEMD
AEA008,1461974434000,-2.580158,40.83329,15500,0,325.4354106,283.5703913,0,0,7553676,LEBL,LEMD
AFR1400,1461974435000,0.115288,40.82803,33000,0,374.6988151,259.7158512,0,0,7553698,LEBL,LEMD
KLM1707,1461974435000,0.19598,40.966213,31000,0,386.2437036,263.0612089,0,0,7553702,LEBL,LEMD
NJE783G,1461974436000,1.660249,41.13102,30200,0,363.3155346,262.8335485,0,0,7553712,LEBL,LEMD
VLG103D,1461974436000,0.617323,41.045109,29000,0,384.5644802,261.0275237,0,0,7553706,LEBL,LEMD
