AUI5CD,1461974454000,-0.295247,40.892155,27000,0,358.7226513,254.8155614,0,0,7553697,LEBL,LEMD
DLH1806,1461974454000,-2.41204,40.468674,20600,0,322.5886211,300.7489734,0,0,7553680,LEBL,LEMD
KLM1707,1461974455000,0.150206,40.962044,31000,0,386.2510326,263.0419605,0,0,7553702,LEBL,LEMD
AFR1400,1461974455000,0.071324,40.822018,33000,0,373.9902064,259.6692108,0,0,7553698,LEBL,LEMD
NJE783G,1461974456000,1.616346,41.126904,30700,0,373.4833252,262.7491382,0,0,7553712,LEBL,LEMD
VLG103D,1461974456000,0.571908,41.039738,29000,0,384.4890209,261.0974797,0,0,7553706,LEBL,LEMD
IBE3123,1461974458000,-3.559944,40.731129,6100,0,198.3830199,179.6120954,0,0,7553669,LEBL,LEMD
AEA008,1461974459000,-2.627228,40.841747,15100,0,314.0335176,283.1396235,0,0,7553676,LEBL,LEMD
